entropy 215: 0.000868966
entropy 216: 0.000868966
entropy 217: 0.000868966
entropy 218: 0.000868966
entropy 219: 0.000868966
entropy 220: 0.00124888
entropy 221: 0.000868966
entropy 222: 0.000868966
entropy 223: 0.000465578
entropy 224: 0.000465578
entropy 225: 0.000465578
entropy 226: 0.000465578
entropy 227: 0.000868966
entropy 228: 0.00124888
entropy 229: 0.00161355
entropy 230: 0.00161355
entropy 231: 0.00196689
entropy 232: 0.00161355
entropy 233: 0.00124888
entropy 234: 0.00124888
entropy 235: 0.000868966
entropy 236: 0.000868966
entropy 237: 0.00124888
entropy 238: 0.00124888
entropy 239: 0.000868966
entropy 240: 0.00124888
entropy 241: 0.000868966
entropy 242: 0.000465578
entropy 243: 0.000465578
entropy 244: 0.000465578
entropy 245: 0.000465578
entropy 246: 0.000868966
entropy 247: 0.00124888
entropy 248: 0.00161355
entropy 249: 0.00161355
entropy 250: 0.00124888
entropy 251: 0.00124888
entropy 252: 0.00124888
entropy 253: 0.000868966
entropy 254: 0.000868966
entropy 255: 0.000868966
entropy 256: 0.000868966
entropy 257: 0.000868966
entropy 258: 0.000868966
entropy 259: 0.000868966
entropy 260: 0.000868966
entropy 261: 0.000868966
entropy 262: 0.000868966
entropy 263: 0.00124888
entropy 264: 0.00124888
entropy 265: 0.00124888
entropy 266: 0.000868966
entropy 267: 0.000868966
entropy 268: 0.000868966
entropy 269: 0.000868966
entropy 270: 0.000868966
entropy 271: 0.00124888
entropy 272: 0.00124888
entropy 273: 0.00124888
entropy 274: 0.00124888
entropy 275: 0.00161355
entropy 276: 0.00124888
entropy 277: 0.000868966
entropy 278: 0.000465578
entropy 279: 0.000868966
entropy 280: 0.000868966
entropy 281: 0.00124888
entropy 282: 0.00124888
entropy 283: 0.00124888
entropy 284: 0.00124888
entropy 285: 0.000868966
entropy 286: 0.000465578
entropy 287: 0.000868966
entropy 288: 0.00124888
entropy 289: 0.00124888
entropy 290: 0.00124888
entropy 291: 0.00124888
entropy 292: 0.00124888
entropy 293: 0.00124888
entropy 294: 0.000868966
entropy 295: 0.000868966
entropy 296: 0.000868966
entropy 297: 0.000465578
entropy 298: 1.#QNAN
entropy 299: 0.000465578
entropy 300: 0.000868966
entropy 301: 0.000868966
entropy 302: 0.00124888
entropy 303: 0.00161355
entropy 304: 0.00124888
entropy 305: 0.000868966
entropy 306: 0.000868966
entropy 307: 0.000868966
entropy 308: 0.000868966
entropy 309: 0.000868966
entropy 310: 0.000868966
entropy 311: 0.00124888
entropy 312: 0.000868966
entropy 313: 0.000465578
entropy 314: 0.000868966
entropy 315: 0.00124888
entropy 316: 0.000868966
entropy 317: 0.000868966
entropy 318: 0.000868966
entropy 319: 0.000868966
entropy 320: 0.000465578
entropy 321: 0.000465578
entropy 322: 0.000465578
entropy 323: 0.000868966
entropy 324: 0.000868966
entropy 325: 0.000868966
entropy 326: 0.00124888
entropy 327: 0.00161355
entropy 328: 0.00124888
entropy 329: 0.000868966
entropy 330: 0.00124888
entropy 331: 0.000868966
entropy 332: 0.000868966
entropy 333: 0.00124888
entropy 334: 0.00124888
entropy 335: 0.000868966
entropy 336: 0.000868966
entropy 337: 0.000868966
entropy 338: 0.000868966
entropy 339: 0.000868966
entropy 340: 0.000868966
entropy 341: 0.000868966
entropy 342: 0.000465578
entropy 343: 0.000465578
entropy 344: 0.000868966
entropy 345: 0.000868966
entropy 346: 0.00124888
entropy 347: 0.00124888
entropy 348: 0.000868966
entropy 349: 0.000868966
entropy 350: 0.00124888
entropy 351: 0.000868966
entropy 352: 0.000868966
entropy 353: 0.000868966
entropy 354: 0.000465578
entropy 355: 0.000465578
entropy 356: 0.000465578
entropy 357: 0.000465578
entropy 358: 0.000868966
entropy 359: 0.000868966
entropy 360: 0.000465578
entropy 361: 0.000465578
entropy 362: 0.000465578
entropy 363: 1.#QNAN
entropy 364: 0.000465578
entropy 365: 0.000868966
